4 14 BBBB
0f182fbf 400085b6
12a93edb 0 4835
e3381ff7 0 4836
d6d6d5f4 0 4837
82a7a5f3 0 4838
33099458 0 4839
9c602835 0 4840
82ed0029 0 4841
c65bc02b 0 4842
fd820545 0 4843
3b818159 0 4844
5afecfe2 0 4845
6288b314 0 4846
4cb1d457 0 4847
f0cfc971 0 4848
b95a644d 0 4849
8dc9bb1b 0 4850
d264796f 0 4851
7a1ae989 0 4852
740a085d 0 4853
18198fea 0 4854
0b2a7baa 0 4855
dd693ffe 0 4856
ea76c8ae 0 4857
2a14d1e1 0 4858
e2bc5bf0 0 4859
51fbe255 0 4860
45e8f19a 0 4861
cbc184ea 0 4862
60cf7aa9 0 4863
7f1d4a89 0 4864
2fbf68e9 0 4865
04f09192 0 4866
ab5f9abc 0 4867
f93a159d 0 4868
92157bc6 0 4869
fd22df34 0 4870
e33ff1f4 0 4871
402d8de8 0 4872
8f8eea81 0 4873
c04dc670 0 4874
e0bd8056 0 4875
b3356b4d 0 4876
b3cc5018 0 4877
4f396512 0 4878
40258b1e 0 4879
320e972f 0 4880
2f500f18 0 4881
c12ca41d 0 4882
6de0042a 0 4883
fa155e74 0 4884
36296049 0 4885
4e7e869c 0 4886
c98ead53 0 4887
07ca8469 0 4888
bebdd68b 0 4889
968706d5 0 4890
5b96066c 0 4891
71e4dfa7 0 4892
030a2a64 0 4893
5c3462bc 0 4894
04cb7838 0 4895
7f8bc390 0 4896
c80b6997 0 4897
b0c594c8 0 4898
c9dc8527 0 4899
aa84cf82 0 4900
98538c12 0 4901
2eb1e6bd 0 4902
61ad2bb6 0 4903
d7c3bf03 0 4904
39e09d44 0 4905
2e5d8d64 0 4906
da6f877d 0 4907
72319c71 0 4908
07e65ab0 0 4909
ae9ecd9b 0 4910
67dcd7bf 0 4911
81c7311e 0 4912
36d99136 0 4913
e7665cdc 0 4914
e8e3a97e 0 4915
d1647149 0 4916
10288103 0 4917
576cf11c 0 4918
051337e4 0 4919
e3d53e92 0 4920
3fd8f169 0 4921
11b1b02d 0 4922
ea4d1746 0 4923
7f555878 0 4924
d884f47f 0 4925
3fd31c7a 0 4926
e72de19e 0 4927
f555fe31 0 4928
495cbb1b 0 4929
4ecf6d93 0 4930
010e14da 0 4931
dc77ed8d 0 4932
e3ae9785 0 4933
84a87781 0 4934
69cc0154 0 4935
f9ab7bfa 0 4936
9df297c4 0 4937
3dcff3c8 0 4938
8447fc35 0 4939
97cc0a7f 0 4940
3746efe9 0 4941
2d9c4a3d 0 4942
66df6352 0 4943
111358f8 0 4944
5419e1b4 0 4945
9aecc2ce 0 4946
f4b283b7 0 4947
85be9889 0 4948
72a54261 0 4949
f1676cbb 0 4950
2076038a 0 4951
844ec02b 0 4952
d017f82b 0 4953
fb4eedda 0 4954
434352b7 0 4955
d4588d60 0 4956
4b1e2f8c 0 4957
225b51a2 0 4958
cff7dbef 0 4959
95f6d5a8 0 4960
930073f4 0 4961
4bb86444 0 4962
15348ae4 0 4963
f663c079 0 4964
56a4ce8d 0 4965
9583a8a2 0 4966
b846c930 0 4967
815581cf 0 4968
3e9782c7 0 4969
5e78a901 0 4970
6a082ea6 0 4971
29979a0b 0 4972
457d225d 0 4973
a50b48d5 0 4974
4e840f09 0 4975
97c3b0ca 0 4976
da3bfaa7 0 4977
bf7f0808 0 4978
5dbc6ab4 0 4979
e4f57d2c 0 4980
4b0b2b32 0 4981
6557b3cf 0 4982
4fb2779b 0 4983
7306bd26 0 4984
e7abc610 0 4985
10076af8 0 4986
b72b52eb 0 4987
780b1561 0 4988
e72ea1f1 0 4989
ed7c807f 0 4990
f1e32e73 0 4991
2e3987b5 0 4992
d8e19278 0 4993
a0701c6c 0 4994
2c524bda 0 4995
5490eb3a 0 4996
c6a8813c 0 4997
ef41a4e2 0 4998
664336f0 0 4999
dc1d15ed 0 5000
0881f9b8 0 5001
9070d21c 0 5002
22ca18ef 0 5003
3840441c 0 5004
21cbd1c3 0 5005
0b3f2d94 0 5006
239ae42b 0 5007
41cc57f8 0 5008
4b46d0d8 0 5009
8393452f 0 5010
df86f527 0 5011
53a9b3e1 0 5012
65107e44 0 5013
042dec3c 0 5014
fcaf259b 0 5015
1111de17 0 5016
0734f8c0 0 5017
6e3a099f 0 5018
e30100b3 0 5019
c5f3e76a 0 5020
f271b052 0 5021
3ff8ed53 0 5022
c4c22a18 0 5023
64b8700e 0 5024
5da3233c 0 5025
9d838026 0 5026
919dda08 0 5027
bb7f5058 0 5028
6837b38f 0 5029
293c9416 0 5030
0fe3320a 0 5031
841d7c34 0 5032
23543b91 0 5033
149d11d3 0 5034
7ded662a 0 5035
41c0d1cc 0 5036
8ef00cec 0 5037
f8b37a5c 0 5038
f6e6effc 0 5039
66a4501c 0 5040
d80f10fe 0 5041
a0f28cbb 0 5042
f3e32519 0 5043
b85ac01b 0 5044
a83c3bf0 0 5045
7b7d3d58 0 5046
3ea609b2 0 5047
fa3020e5 0 5048
49ce0b7e 0 5049
a5e84e56 0 5050
7ee49bb8 0 5051
8fadea68 0 5052
b8d91611 0 5053
ab275d9f 0 5054
9a4d41d1 0 5055
078c5b47 0 5056
f3964b11 0 5057
d3cc5e7a 0 5058
f39ef09e 0 5059
d49a7222 0 5060
93bce85c 0 5061
47d2ec3c 0 5062
2d1ab45e 0 5063
1e767468 0 5064
a3afd651 0 5065
3a9fa0ce 0 5066
34c26a35 0 5067
36cacf82 0 5068
55368959 0 5069
25c6b6b2 0 5070
e9d3a457 0 5071
608bdd2e 0 5072
f8deb569 0 5073
384ced5e 0 5074
869cdccb 0 5075
25c138a4 0 5076
7f63295c 0 5077
0aaf2ecb 0 5078
ef1d8591 0 5079
e43460f9 0 5080
73bcb5e9 0 5081
23e393a7 0 5082
0fe0b981 0 5083
73b3796c 0 5084
c4d45f3a 0 5085
727f0334 0 5086
403c478e 0 5087
14767cbf 0 5088
458de6c4 0 5089
bb984ddb 0 5090
d6cd021d 0 5091
e7d909c5 0 5092
01861f1e 0 5093
7065f27c 0 5094
2c70b1f5 0 5095
40336006 0 5096
5b796226 0 5097
14951471 0 5098
88b6062b 0 5099
67b66fbc 0 5100
2c92a681 0 5101
32091a26 0 5102
673c9622 0 5103
9fff4ddc 0 5104
b066365b 0 5105
973a7fb0 0 5106
332b792b 0 5107
165248ab 0 5108
3deb61c0 0 5109
0912cfae 0 5110
de8bc915 0 5111
ce808c2d 0 5112
9189153d 0 5113
78fc03c2 0 5114
aed5282e 0 5115
b8ff14c0 0 5116
111edb50 0 5117
0a25636f 0 5118
c6b43f18 0 5119
f2f9647a 0 5120
34567b74 0 5121
571e4e14 0 5122
68e35a0f 0 5123
2f6665d1 0 5124
9294039e 0 5125
31157e0c 0 5126
7cffd676 0 5127
0cce879a 0 5128
ddafdb83 0 5129
3fbcae2c 0 5130
329fcb80 0 5131
2537ccc7 0 5132
c2ae779a 0 5133
35ab4340 0 5134
4b8494d7 0 5135
28a4bc25 0 5136
164b3893 0 5137
3a798eb7 0 5138
d790f685 0 5139
40313d28 0 5140
4e513e76 0 5141
ad0f124c 0 5142
5981f82a 0 5143
a1eef122 0 5144
0ba57faa 0 5145
e3f8d447 0 5146
1b284b52 0 5147
fd31a3dc 0 5148
f431c7d9 0 5149
b9081b40 0 5150
c6340929 0 5151
8390edf2 0 5152
1f30a0df 0 5153
b9f1b612 0 5154
d9c2f5e7 0 5155
95261efb 0 5156
2569b581 0 5157
9e22c9fa 0 5158
d77e4392 0 5159
f8716a40 0 5160
fbe5b5bc 0 5161
54f43728 0 5162
a64afad2 0 5163
9aa38067 0 5164
fc427b9d 0 5165
845cead7 0 5166
9383f060 0 5167
a5ba64b8 0 5168
5781a6be 0 5169
eec15e18 0 5170
c6301008 0 5171
904db167 0 5172
21baf2f8 0 5173
ad6ffd66 0 5174
c75fc833 0 5175
dc8d0680 0 5176
41bd5990 0 5177
b76ff188 0 5178
859c9291 0 5179
2a13e250 0 5180
a5e656be 0 5181
76becc4c 0 5182
4fe53980 0 5183
5c51d8d2 0 5184
872fa12f 0 5185
41fd0c1a 0 5186
0d477994 0 5187
84d3a7a8 0 5188
acd7da69 0 5189
7e5a0ce3 0 5190
c7d01baa 0 5191
7d7d38c2 0 5192
c3c3a16b 0 5193
d52a2974 0 5194
e062f993 0 5195
df3e5561 0 5196
e5858307 0 5197
bbbeff81 0 5198
64624753 0 5199
fb69cc05 0 5200
23ac9a08 0 5201
597824df 0 5202
32670130 0 5203
652b88e0 0 5204
4230e83a 0 5205
6cade1cb 0 5206
eb5c914d 0 5207
0ac37b1a 0 5208
8d12a4bb 0 5209
3a5b1bb6 0 5210
b1c77736 0 5211
64eb5bc5 0 5212
44e28cb4 0 5213
128d07ad 0 5214
3a1f769c 0 5215
9dd514b9 0 5216
1e08cb39 0 5217
b86e2e65 0 5218
3b3d4cd3 0 5219
5ab5fd03 0 5220
5b1dbdf2 0 5221
a75d0b01 0 5222
f78e24db 0 5223
7e990046 0 5224
04698bee 0 5225
7d6ef8c5 0 5226
b3ff3eaf 0 5227
c8a32cf0 0 5228
eb7b9355 0 5229
66a06d98 0 5230
308aa939 0 5231
62587faf 0 5232
a0d1257d 0 5233
25261694 0 5234
de11bf1f 0 5235
48d18de9 0 5236
7017db68 0 5237
8be60748 0 5238
e7f6ffec 0 5239
7d9eb409 0 5240
997aa58e 0 5241
88e49fe9 0 5242
3d7c931e 0 5243
49cd102a 0 5244
d9f7a2fd 0 5245
e2947ebe 0 5246
fbd0cbcf 0 5247
f3b7f558 0 5248
556b83e5 0 5249
1f4cb6f5 0 5250
29f4e127 0 5251
046346a5 0 5252
6b656f20 0 5253
b322cb54 0 5254
3919cc2d 0 5255
997528c0 0 5256
4d7d9701 0 5257
2337f5d4 0 5258
e0f5e0f9 0 5259
a83697e7 0 5260
73edf29b 0 5261
4e130137 0 5262
884ecaa9 0 5263
cd16c607 0 5264
1aa657a8 0 5265
e0c5547b 0 5266
a1faf968 0 5267
00b271d8 0 5268
21bb4280 0 5269
5383f426 0 5270
27168441 0 5271
7061a1c5 0 5272
f8388d63 0 5273
cee41410 0 5274
f160bd6e 0 5275
d41f785e 0 5276
a643abec 0 5277
9d55c3eb 0 5278
9bd0a83e 0 5279
e3e20bd1 0 5280
57eb1ba9 0 5281
f2521e12 0 5282
f1b3aa49 0 5283
5092e9d4 0 5284
3cb2cfb1 0 5285
f1fbfca9 0 5286
f3c2ee93 0 5287
37a66e2b 0 5288
163cc1b4 0 5289
653721aa 0 5290
953542e6 0 5291
f4ada8e2 0 5292
552e9cc4 0 5293
e318ba2d 0 5294
5f045ccb 0 5295
ce1f0aac 0 5296
6492d47f 0 5297
892e9fd7 0 5298
ffba478c 0 5299
2ed7a7e3 0 5300
2d502418 0 5301
cdf170e5 0 5302
977cbdeb 0 5303
7cfb8383 0 5304
5fe3138d 0 5305
98e96450 0 5306
fbbfd0a5 0 5307
ad7a7195 0 5308
c747efff 0 5309
ef46d12e 0 5310
1bfb9e3a 0 5311
589c904a 0 5312
1535014f 0 5313
115bd135 0 5314
8942edba 0 5315
676ad9f8 0 5316
7c30c50c 0 5317
c079e383 0 5318
71477199 0 5319
7c697720 0 5320
5243c98c 0 5321
587fd497 0 5322
020c76e0 0 5323
4fdba108 0 5324
e1edb229 0 5325
fcbb0447 0 5326
bee6df4b 0 5327
5c398cc0 0 5328
0d3bffe2 0 5329
a2dfb51d 0 5330
b78fcece 0 5331
53ef2a79 0 5332
0fec0538 0 5333
e4b592d6 0 5334
1426e9e2 0 5335
b813b5ab 0 5336
ce3bc2ef 0 5337
1760032c 0 5338
84135b5d 0 5339
82d4242b 0 5340
26b15de5 0 5341
b1355e74 0 5342
d504ae15 0 5343
3dc424f1 0 5344
b90d944d 0 5345
1c10e769 0 5346
c50efa52 0 5347
a098529f 0 5348
647980d3 0 5349
6b04f7be 0 5350
59aa83db 0 5351
4a65c437 0 5352
c10ad43b 0 5353
0ad73a3b 0 5354
4b147c7f 0 5355
8e3a2956 0 5356
9fb0d5fc 0 5357
31f0575b 0 5358
076ec8c6 0 5359
f8974d26 0 5360
5ab37b0c 0 5361
5b7e5a01 0 5362
c7e541ea 0 5363
321a8067 0 5364
b5f8fabb 0 5365
de2c4955 0 5366
bc899520 0 5367
d76e89da 0 5368
40a48ade 0 5369
f4fc53ed 0 5370
b50571ed 0 5371
257b412f 0 5372
7b2ea805 0 5373
5b39318d 0 5374
86a524f5 0 5375
4ca93a94 0 5376
2a08a8f3 0 5377
cd6f5098 0 5378
ab4510ce 0 5379
4c02d6b8 0 5380
bb41af5e 0 5381
e76b9346 0 5382
ebf22069 0 5383
23ed317e 0 5384
24bf3f1e 0 5385
23ed7d8e 0 5386
8fc709a3 0 5387
a1d11300 0 5388
5e47d1e2 0 5389
be2bfe08 0 5390
337546d7 0 5391
d31b99dd 0 5392
2ec9102d 0 5393
6e912bfd 0 5394
0fec8e6a 0 5395
27a1f700 0 5396
49490adb 0 5397
92cec9c5 0 5398
aa44f137 0 5399
14c95873 0 5400
a1d33900 0 5401
ffa401d9 0 5402
194f9ce1 0 5403
7a007bb6 0 5404
d3b78bd8 0 5405
571f0c99 0 5406
a722ff6f 0 5407
25d30f11 0 5408
d2b0bcc8 0 5409
cac0a7e7 0 5410
7a0c3db5 0 5411
ddc273d3 0 5412
2d17d092 0 5413
c8254340 0 5414
adaf7b70 0 5415
c84a493f 0 5416
ca22ebed 0 5417
b0c9dc64 0 5418
271e9f2e 0 5419
c223d59e 0 5420
ef7cad5c 0 5421
ffe69f90 0 5422
e9b9f488 0 5423
c5965d9e 0 5424
46aa898b 0 5425
8720438d 0 5426
61e6c6d9 0 5427
c6ecdfbc 0 5428
1421133f 0 5429
803eca91 0 5430
8250450b 0 5431
b6a09553 0 5432
a6009f29 0 5433
4a2c99bb 0 5434
fed25eb8 0 5435
accfac76 0 5436
a3695214 0 5437
715c7249 0 5438
41e38fb9 0 5439
9711e99d 0 5440
bfad876c 0 5441
ee6ab124 0 5442
d7450305 0 5443
feaac1e0 0 5444
99d2f0ca 0 5445
a6d66d3b 0 5446
bcf66fe9 0 5447
d61d6547 0 5448
cf910859 0 5449
2d00a423 0 5450
105355a0 0 5451
419c09b2 0 5452
2de7da6a 0 5453
8e08c442 0 5454
082ea2c2 0 5455
adf3403c 0 5456
27892baa 0 5457
b2ad13d2 0 5458
c19a58d7 0 5459
9cb8c1da 0 5460
b566d3a4 0 5461
475e5d29 0 5462
7d4f5a9c 0 5463
72ede018 0 5464
6f8d0b22 0 5465
70af5601 0 5466
6b78b0dd 0 5467
0587b00d 0 5468
5389d4db 0 5469
687bc7d2 0 5470
14f0ff1d 0 5471
67f7616e 0 5472
a2f0278e 0 5473
5be9524b 0 5474
24f57cd1 0 5475
932847fc 0 5476
fed236d1 0 5477
81ecf74b 0 5478
85bbdeeb 0 5479
80033306 0 5480
3a629b69 0 5481
78d0d90d 0 5482
59d1352f 0 5483
e2bc687f 0 5484
a73f2de1 0 5485
4a583740 0 5486
84b28ef2 0 5487
f4720564 0 5488
8585cd9e 0 5489
7d2294fb 0 5490
5214783d 0 5491
5d2d8b73 0 5492
5f83b79a 0 5493
48df1a95 0 5494
5f97df6a 0 5495
6cd1ce9c 0 5496
c9cdfd61 0 5497
e48ad5b7 0 5498
ee67fe8a 0 5499
5839323a 0 5500
515c36cf 0 5501
e09ac08d 0 5502
9932970d 0 5503
c439b976 0 5504
e925a75f 0 5505
215aef29 0 5506
646b9c23 0 5507
d8814bc3 0 5508
4f54f16a 0 5509
03961b05 0 5510
43b2a0ec 0 5511
fd018000 0 5512
58288786 0 5513
d0b2dd89 0 5514
b741f60e 0 5515
15b6570c 0 5516
e832dfa5 0 5517
f96d4777 0 5518
093f951c 0 5519
468fcaea 0 5520
4d0e2309 0 5521
4ff2e59c 0 5522
d6ba4fc9 0 5523
abf6b1eb 0 5524
889ad223 0 5525
62ad247f 0 5526
12261d6f 0 5527
0eac3a59 0 5528
2af8ec05 0 5529
e3da0e8e 0 5530
d0bf929c 0 5531
d6394fce 0 5532
8bbe9e21 0 5533
a4377172 0 5534
fb346fe8 0 5535
69178156 0 5536
6521a651 0 5537
3e1af6c3 0 5538
8ba96486 0 5539
9c82e77f 0 5540
4391acfc 0 5541
439edfe6 0 5542
a01f634c 0 5543
eb2f3a56 0 5544
aaa0e8cb 0 5545
f6d5bab3 0 5546
41d6d349 0 5547
f35d4e1f 0 5548
c6de32a4 0 5549
3cc7e222 0 5550
05e2ec25 0 5551
50278c6d 0 5552
a0a2bf27 0 5553
869bb158 0 5554
29fe6cd2 0 5555
3dc73545 0 5556
052b0efe 0 5557
2c204eab 0 5558
2a29ef63 0 5559
8f7e30de 0 5560
75fc1541 0 5561
60664338 0 5562
a02c87c3 0 5563
cb6b1626 0 5564
c2a582ab 0 5565
ba6d72a1 0 5566
9ad69a93 0 5567
a5f02bdf 0 5568
c07ead5a 0 5569
2f245a62 0 5570
1d1cc8b7 0 5571
0479bce7 0 5572
e916e21f 0 5573
85f049ce 0 5574
5a82954e 0 5575
813f8374 0 5576
de884f5a 0 5577
f12c531b 0 5578
00c5909e 0 5579
53d18951 0 5580
86c98168 0 5581
8879de6a 0 5582
ed743234 0 5583
4203d8c9 0 5584
622ae160 0 5585
5305b1ae 0 5586
a7eb368a 0 5587
5ca89552 0 5588
25263b27 0 5589
0b6c21ae 0 5590
41b55975 0 5591
84c15f88 0 5592
4f2080ca 0 5593
c981eb81 0 5594
538db5b2 0 5595
627cc6a2 0 5596
d99b7024 0 5597
55dfe0f5 0 5598
d9170030 0 5599
cd0bad1f 0 5600
d8150ac6 0 5601
8caaf31a 0 5602
810e5d79 0 5603
9d3ce791 0 5604
ada134c5 0 5605
47e53314 0 5606
23e39e2f 0 5607
ee981de3 0 5608
5ef0d76a 0 5609
ab555fa5 0 5610
985b0a16 0 5611
ae8369d0 0 5612
86047e35 0 5613
3f19853a 0 5614
68c2db7b 0 5615
dac26a27 0 5616
4823150c 0 5617
3e198289 0 5618
471dde57 0 5619
f0a6f5dc 0 5620
db0373ab 0 5621
597e957d 0 5622
98934f09 0 5623
3319883c 0 5624
78aa460d 0 5625
c910974a 0 5626
1bd1cb8f 0 5627
aa04b192 0 5628
5c0cf3e8 0 5629
b26744dd 0 5630
138fb09f 0 5631
7ff39cb3 0 5632
18818be8 0 5633
9931fb4f 0 5634
fab7499a 0 5635
bdc21637 0 5636
a50fcd98 0 5637
315cd8ac 0 5638
364cff72 0 5639
688cfc6f 0 5640
47d192d4 0 5641
a4ff3f17 0 5642
f1189626 0 5643
e987e447 0 5644
f17eac23 0 5645
f8e69555 0 5646
05196e51 0 5647
2b67b41b 0 5648
5e407d9f 0 5649
e27af7ab 0 5650
128863f4 0 5651
449ba8ac 0 5652
0c767ad0 0 5653
69cd2a9c 0 5654
6f6ff45c 0 5655
746d7868 0 5656
38191a66 0 5657
ceb69bf9 0 5658
80a064b4 0 5659
1bac9943 0 5660
d9898aad 0 5661
a619d222 0 5662
548fb7a8 0 5663
fdefaf87 0 5664
8d0f686e 0 5665
67b5cfe3 0 5666
0ec3771f 0 5667
077b3c83 0 5668
0a8086a5 0 5669
f6d4b107 0 5670
d47e2103 0 5671
ea2162d6 0 5672
88deca46 0 5673
b59463ec 0 5674
066a7c20 0 5675
1b4ae12f 0 5676
956b3b77 0 5677
1b81d37d 0 5678
15ffcd70 0 5679
a1062a74 0 5680
5ae4b772 0 5681
55d5243f 0 5682
07741b8a 0 5683
7d040519 0 5684
578de59b 0 5685
c2b6a4c2 0 5686
730301b4 0 5687
446bcf2f 0 5688
779263e4 0 5689
cdb2b413 0 5690
9ca556e2 0 5691
72a91337 0 5692
e8724e19 0 5693
7c4b4414 0 5694
cd56474c 0 5695
9c212521 0 5696
e06321d4 0 5697
4a96d519 0 5698
1e536761 0 5699
e127fc9b 0 5700
e0aa1ed6 0 5701
561b2689 0 5702
3836a203 0 5703
f3d6db92 0 5704
920a9c6b 0 5705
e4006d15 0 5706
9a458822 0 5707
8f82b61c 0 5708
ce19eadc 0 5709
59cf1a07 0 5710
a44c8ce9 0 5711
8e0b3d80 0 5712
759dfd4c 0 5713
a8e211a3 0 5714
b6301f58 0 5715
f68987ca 0 5716
577411f7 0 5717
45fb1bf7 0 5718
ef60d6f7 0 5719
e7de0bb0 0 5720
210b2760 0 5721
a57df907 0 5722
a77387d4 0 5723
ac5d238b 0 5724
4c5d6c04 0 5725
dd794b59 0 5726
dedd7fb2 0 5727
632d5c59 0 5728
a3e5e2a6 0 5729
bf95acf3 0 5730
f0508436 0 5731
a2913b0b 0 5732
d902a43c 0 5733
1acdfbd6 0 5734
0506e3ad 0 5735
47642639 0 5736
90b7a2a4 0 5737
414ae3b6 0 5738
fa9ff5db 0 5739
d2dbe392 0 5740
f2346828 0 5741
16f46b6d 0 5742
2379569f 0 5743
666f8d64 0 5744
f9ff780e 0 5745
36c07fe1 0 5746
0cf78c25 0 5747
8a4e7dc4 0 5748
40bf85c7 0 5749
f7264d63 0 5750
b93f4e00 0 5751
f5a9808e 0 5752
597716a8 0 5753
f06354e9 0 5754
d2c5a6f7 0 5755
ae0e70d9 0 5756
5b116c46 0 5757
0b4f9759 0 5758
35442ee7 0 5759
87d1b2db 0 5760
911c7580 0 5761
53246952 0 5762
4fe3df5c 0 5763
b972ab77 0 5764
6931634a 0 5765
ae5eb1f0 0 5766
cb6d0383 0 5767
e98d83d2 0 5768
554ebeef 0 5769
fe10e409 0 5770
2deada2a 0 5771
3ffb873f 0 5772
bf7e510c 0 5773
5d268cd3 0 5774
817940fb 0 5775
4fd6d63f 0 5776
852cdf1d 0 5777
b1c1262c 0 5778
76bc6389 0 5779
3934b69e 0 5780
456cc722 0 5781
f0bc374b 0 5782
44671693 0 5783
482fd19c 0 5784
8a5b5394 0 5785
2fcaa75e 0 5786
82f26fe4 0 5787
edbe111c 0 5788
2fe772dd 0 5789
569a1405 0 5790
888886f4 0 5791
d7f92bc3 0 5792
fc024c38 0 5793
eabd3eee 0 5794
fddd1e7e 0 5795
e1f679a8 0 5796
d92b1c1e 0 5797
de9a9033 0 5798
542e2709 0 5799
5fcec0ae 0 5800
ff5241da 0 5801
8d19928c 0 5802
33acd8b7 0 5803
af10b050 0 5804
240f0670 0 5805
8c636b79 0 5806
5bad9194 0 5807
f25a15bb 0 5808
2f6b5b50 0 5809
ab811931 0 5810
44c60790 0 5811
67372777 0 5812
5b9c42f7 0 5813
61b3b3c6 0 5814
b990a666 0 5815
f13677cb 0 5816
021e401e 0 5817
d29e7445 0 5818
35d02b97 0 5819
b55feb90 0 5820
27a7ebce 0 5821
513fdfb4 0 5822
6ba03afc 0 5823
c0a2c941 0 5824
d380548f 0 5825
05dfc4c3 0 5826
3fa3b558 0 5827
0b3a65fa 0 5828
3bae41ce 0 5829
b610b301 0 5830
b34056e8 0 5831
64555c3d 0 5832
e660a063 0 5833
2709c1e8 0 5834
bea6462a 0 5835
81ca024f 0 5836
bc372f7c 0 5837
126c1bf4 0 5838
6248515a 0 5839
37ce5ece 0 5840
05f4bf02 0 5841
b8b4813f 0 5842
50b16c74 0 5843
c4b9fbb4 0 5844
f7c7ce7d 0 5845
793cae4d 0 5846
521d9ba9 0 5847
d1167d11 0 5848
1ce38712 0 5849
b670ab05 0 5850
81bd935d 0 5851
8479cfd5 0 5852
2f7c1ab2 0 5853
9c42188f 0 5854
024409f0 0 5855
228007fd 0 5856
4a424172 0 5857
5ee723d1 0 5858
d4437584 0 5859
bdf2ab4c 0 5860
736fee34 0 5861
b4a1543f 0 5862
b918b976 0 5863
adbf0d84 0 5864
d654d27e 0 5865
4df7a4ee 0 5866
1e5b069d 0 5867
2319e4c0 0 5868
4b02fc3c 0 5869
cac1c647 0 5870
283b3e69 0 5871
51627297 0 5872
b0f6b2c5 0 5873
6877ce44 0 5874
e3a037c0 0 5875
fcde90ca 0 5876
53c45ee3 0 5877
8c30dfdc 0 5878
5be6c697 0 5879
d8fa84ff 0 5880
4e32ac10 0 5881
a160a871 0 5882
4bfbd541 0 5883
51d70be9 0 5884
583ed87f 0 5885
0e187f00 0 5886
63c618cc 0 5887
e597c356 0 5888
f662bc2b 0 5889
e0ed3bb2 0 5890
33a65acb 0 5891
1fb52748 0 5892
b33c8415 0 5893
c7b074b0 0 5894
2564e142 0 5895
799b4bf0 0 5896
fc23bf2f 0 5897
4372f8ff 0 5898
0803be48 0 5899
565dca16 0 5900
7ec172a3 0 5901
f938625e 0 5902
9a50e914 0 5903
6e536ff4 0 5904
4f092c16 0 5905
66722b5d 0 5906
a27f6790 0 5907
39fda88f 0 5908
6d680433 0 5909
a0b21680 0 5910
e1825854 0 5911
c47ef717 0 5912
9b98b3ea 0 5913
3bb7c305 0 5914
68985116 0 5915
36b6b986 0 5916
9756f0ba 0 5917
201b89f1 0 5918
f9a33c86 0 5919
4f1e3f36 0 5920
9d83bfb3 0 5921
1cf0a8ad 0 5922
662f08a6 0 5923
96efff55 0 5924
138088ec 0 5925
ebc65e74 0 5926
e53a6a8c 0 5927
29ae1fc5 0 5928
e2f67e06 0 5929
11ef3f12 0 5930
a5edd245 0 5931
07fc3dda 0 5932
b76460e7 0 5933
0e6032f2 0 5934
cb72b9de 0 5935
0d521479 0 5936
7dc0a8de 0 5937
10533dab 0 5938
159b6338 0 5939
001a8ad1 0 5940
7d77cbc1 0 5941
77d440ce 0 5942
25ba90d4 0 5943
2d24eff3 0 5944
13c8d743 0 5945
a5478f1f 0 5946
25e59b09 0 5947
4a2c65f8 0 5948
0c79ae52 0 5949
dfe55ad2 0 5950
3806fa74 0 5951
73e353f8 0 5952
42ca2f17 0 5953
865a01de 0 5954
c44cae8c 0 5955
a4fd4b4d 0 5956
236a270d 0 5957
35f2200f 0 5958
34c58c9f 0 5959
5ac999e8 0 5960
12f4decb 0 5961
7c70759a 0 5962
ba51b979 0 5963
1b7f8adb 0 5964
6784282a 0 5965
d934c762 0 5966
2c60d85b 0 5967
f6c8a0fc 0 5968
d41115df 0 5969
c014ef73 0 5970
08814ea1 0 5971
75727541 0 5972
f23c0e61 0 5973
531786a2 0 5974
5a98f2a6 0 5975
698b2ad3 0 5976
4b4e2df6 0 5977
c0d1b597 0 5978
ccc2e638 0 5979
1b2feebd 0 5980
827f6071 0 5981
3bae2c0b 0 5982
b5c5a14c 0 5983
0d2b0282 0 5984
b452d19a 0 5985
ea7056d9 0 5986
564a17ca 0 5987
4e7917c7 0 5988
2a0c7344 0 5989
5094ed35 0 5990
784709a0 0 5991
e2e96819 0 5992
e7995910 0 5993
e5ff5b87 0 5994
db8721b6 0 5995
4fac756c 0 5996
5ac2613b 0 5997
99e90a10 0 5998
b7c6cf2b 0 5999
cc86aa05 0 6000
20d49a12 0 6001
e8502ba1 0 6002
96508136 0 6003
754e2457 0 6004
be91c7ce 0 6005
196b8c97 0 6006
2d6cde35 0 6007
d70cca86 0 6008
d6f079be 0 6009
3b276b32 0 6010
08239488 0 6011
bfd14264 0 6012
1c93667a 0 6013
06289636 0 6014
ff1600b3 0 6015
a42bf47f 0 6016
0553a531 0 6017
aba4ef5a 0 6018
a0cf58d6 0 6019
cd94c1af 0 6020
78e12f57 0 6021
d5d96b48 0 6022
46197792 0 6023
ba81cfaa 0 6024
5b0e7f67 0 6025
b87d0ce2 0 6026
058d7134 0 6027
966a9e90 0 6028
64d78297 0 6029
4e03db1b 0 6030
be535efc 0 6031
93cc6dda 0 6032
2c28a8a3 0 6033
2291bdbf 0 6034
a3a62ced 0 6035
05022167 0 6036
c621ec7c 0 6037
432ffc12 0 6038
8e27a252 0 6039
b2d591bf 0 6040
d7d41d32 0 6041
58d329a6 0 6042
1aa3ffc2 0 6043
094967fc 0 6044
e9c7608e 0 6045
b07eb6e3 0 6046
b57db148 0 6047
bbce03e8 0 6048
